192000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
193000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
194000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
195000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
196000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
197000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
198000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
199000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
200000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
201000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
202000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
203000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
204000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
205000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
206000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
207000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
208000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
209000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
210000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
211000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
212000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
213000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
214000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
215000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
216000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
217000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
218000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
219000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
220000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
221000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
222000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
223000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
224000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
225000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
226000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
227000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
228000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
229000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
230000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
231000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
232000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
233000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
234000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
235000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
236000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
237000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
238000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
239000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
240000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
241000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
242000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
243000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
244000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
245000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
246000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
247000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
248000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
249000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
250000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
251000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
252000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
253000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
254000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
255000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
256000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
257000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
258000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
259000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
260000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
261000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
262000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
263000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
264000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
265000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
266000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
267000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
268000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
269000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
270000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
271000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
272000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
273000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
274000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
275000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
276000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
277000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
278000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
279000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
280000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
281000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
282000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
283000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
284000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
285000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
